Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
500751,22203,MILK PAN RED RETROSPOT,4.0,2010-03-10 10:25:00,3.75,13081.0,United Kingdom
500322,20856,DENIM PATCH PURSE PINK BUTTERFLY,1.0,2010-03-07 12:06:00,1.65,16798.0,United Kingdom
496871,21687,SILVER PLATE CANDLE BOWL LARGE,2.0,2010-02-04 13:18:00,3.75,16383.0,United Kingdom
520211,22644,CERAMIC CHERRY CAKE MONEY BANK,4.0,2010-08-24 17:21:00,1.45,18124.0,United Kingdom
513665,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,6.0,2010-06-28 11:11:00,0.42,17437.0,United Kingdom
497809,21288,STRIPEY CHOCOLATE NESTING BOXES,6.0,2010-02-12 14:34:00,2.95,17547.0,United Kingdom
509400,21900,"KEY FOB , SHED",7.0,2010-05-23 11:19:00,0.65,16923.0,United Kingdom
501010,22482,BLUE TEA TOWEL CLASSIC DESIGN,4.0,2010-03-11 15:33:00,1.25,13715.0,United Kingdom
492169,21754,HOME BUILDING BLOCK WORD,1.0,2009-12-15 14:46:00,5.95,13680.0,United Kingdom
515319,22667,RECIPE BOX RETRO SPOT DESIGN,2.0,2010-07-11 12:00:00,2.95,17085.0,United Kingdom
515761,35811A,ENAMEL PINK SUGAR CONTAINER,1.0,2010-07-14 13:42:00,2.1,17377.0,United Kingdom
490941,21533,RETRO SPOT LARGE MILK JUG,2.0,2009-12-08 14:03:00,4.95,14527.0,United Kingdom
512288,21670,BLUE SPOT CERAMIC DRAWER KNOB,18.0,2010-06-14 14:43:00,1.25,17293.0,United Kingdom
515922,21080,SET/20 RED SPOTTY PAPER NAPKINS ,2.0,2010-07-15 13:58:00,0.85,14667.0,United Kingdom
498138,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12.0,2010-02-17 08:47:00,1.65,14944.0,United Kingdom
508848,22131,FOOD CONTAINER SET 3 LOVE HEART ,1.0,2010-05-18 14:31:00,1.95,16699.0,United Kingdom
490083,22309,TEA COSY RED  STRIPE,6.0,2009-12-03 15:35:00,2.55,14031.0,United Kingdom
502425,79323W,WHITE CHERRY LIGHTS,4.0,2010-03-24 12:32:00,6.75,13835.0,United Kingdom
519570,21755,LOVE BUILDING BLOCK WORD,4.0,2010-08-18 12:34:00,5.95,13593.0,United Kingdom
489635,21826,EIGHT PIECE DINOSAUR SET,12.0,2009-12-01 15:26:00,1.25,16763.0,United Kingdom
506467,21094,SET/6 RED SPOTTY PAPER PLATES,576.0,2010-04-30 09:06:00,0.64,16754.0,United Kingdom
504711,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6.0,2010-04-16 09:57:00,2.95,12778.0,Netherlands
500583,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6.0,2010-03-09 09:49:00,2.95,13178.0,United Kingdom
491888,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2.0,2009-12-14 15:16:00,3.75,15867.0,United Kingdom
506460,20675,BLUE SPOTTY BOWL,3.0,2010-04-29 20:04:00,1.25,15861.0,United Kingdom
514220,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2.0,2010-07-01 09:36:00,8.5,17146.0,United Kingdom
514358,22421,LIPSTICK PEN FUSCHIA,12.0,2010-07-01 17:25:00,0.42,15625.0,United Kingdom
518558,84356,POMPOM CURTAIN,12.0,2010-08-10 09:53:00,2.95,15805.0,United Kingdom
511515,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1.0,2010-06-08 16:15:00,3.25,17962.0,United Kingdom
507461,20983,12 PENCILS TALL TUBE RED SPOTTY,12.0,2010-05-10 10:49:00,0.85,14239.0,United Kingdom
492391,21175,GIN + TONIC DIET METAL SIGN,6.0,2009-12-16 15:16:00,2.1,13426.0,United Kingdom
502889,21901,"KEY FOB , BACK DOOR ",24.0,2010-03-29 11:38:00,0.53,17448.0,United Kingdom
509751,22617,BAKING SET SPACEBOY DESIGN,6.0,2010-05-25 14:09:00,4.95,14744.0,United Kingdom
499508,47347B,BLUE FLOWER T-LIGHT HOLDER,2.0,2010-02-28 16:14:00,1.25,18069.0,United Kingdom
493819,20726,LUNCH BAG WOODLAND,300.0,2010-01-07 12:34:00,1.45,14156.0,EIRE
513016,15058B,PINK WHITE SPOTS GARDEN PARASOL,1.0,2010-06-21 11:38:00,7.95,15039.0,United Kingdom
500331,22127,PARTY CONES CARNIVAL ASSORTED,18.0,2010-03-07 13:08:00,1.25,13764.0,United Kingdom
509199,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6.0,2010-05-21 09:06:00,2.95,12668.0,Germany
516567,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,8.0,2010-07-21 12:39:00,1.45,16529.0,United Kingdom
512306,16161U,"WRAP,SUKI AND FRIENDS",50.0,2010-06-14 16:25:00,0.42,15093.0,United Kingdom
504257,22198,LARGE POPCORN HOLDER ,12.0,2010-04-12 13:50:00,1.65,12982.0,United Kingdom
519591,20703,BLUE PADDED SOFT MOBILE,1.0,2010-08-18 14:32:00,4.25,15972.0,United Kingdom
508039,22618,COOKING SET RETROSPOT,1.0,2010-05-12 12:18:00,9.95,16898.0,United Kingdom
519811,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,12.0,2010-08-20 12:53:00,3.75,13520.0,Switzerland
503708,22296,HEART IVORY TRELLIS LARGE,12.0,2010-04-06 14:10:00,1.65,14221.0,United Kingdom
493443,21531,RETRO SPOT SUGAR JAM BOWL,3.0,2010-01-04 13:39:00,2.55,14527.0,United Kingdom
489894,21989,PACK OF 20 SKULL PAPER NAPKINS,12.0,2009-12-02 17:18:00,0.85,17716.0,United Kingdom
496462,48187,DOOR MAT NEW ENGLAND,2.0,2010-02-01 14:44:00,6.75,13628.0,United Kingdom
515955,21974,SET OF 36 PAISLEY FLOWER DOILIES,2.0,2010-07-15 19:55:00,1.45,14514.0,United Kingdom
492472,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,1.0,2009-12-17 11:38:00,4.95,15862.0,United Kingdom
512102,20978,36 PENCILS TUBE SKULLS,1.0,2010-06-13 13:46:00,1.25,14224.0,United Kingdom
517457,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4.0,2010-07-29 11:23:00,1.45,16883.0,United Kingdom
C514804,47504K,ENGLISH ROSE GARDEN SECATEURS,-5.0,2010-07-06 10:56:00,1.95,13813.0,Germany
518681,22047,EMPIRE GIFT WRAP,25.0,2010-08-10 17:09:00,0.42,17799.0,United Kingdom
506253,82482,WOODEN PICTURE FRAME WHITE FINISH,1.0,2010-04-28 13:53:00,2.55,17346.0,United Kingdom
491434,20713,JUMBO BAG OWLS,10.0,2009-12-11 10:08:00,1.95,17412.0,United Kingdom
500166,85099B,JUMBO BAG RED WHITE SPOTTY ,10.0,2010-03-05 09:09:00,1.95,15203.0,United Kingdom
491667,22196,SMALL HEART MEASURING SPOONS,1.0,2009-12-13 11:34:00,0.85,15503.0,United Kingdom
519384,22151,PLACE SETTING WHITE HEART,1.0,2010-08-16 14:12:00,0.42,18109.0,United Kingdom
520072,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,24.0,2010-08-24 08:24:00,1.06,14298.0,United Kingdom
507054,22521,CHILDS GARDEN TROWEL PINK,12.0,2010-05-06 09:58:00,0.85,17002.0,United Kingdom
504913,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6.0,2010-04-19 10:04:00,2.95,14911.0,EIRE
495016,22265,EASTER DECORATION NATURAL CHICK,2.0,2010-01-20 13:10:00,0.65,14649.0,United Kingdom
517124,22418,10 COLOUR SPACEBOY PEN,24.0,2010-07-27 09:38:00,0.85,12801.0,Sweden
508225,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,2010-05-13 15:58:00,0.95,17432.0,United Kingdom
496303,85202,HANGING WOOD AND FELT HEART,3.0,2010-01-31 11:14:00,0.42,16923.0,United Kingdom
498044,21906,PHARMACIE FIRST AID TIN,4.0,2010-02-16 10:40:00,6.75,14989.0,United Kingdom
490017,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1.0,2009-12-03 12:31:00,1.25,14159.0,United Kingdom
501578,79323P,PINK CHERRY LIGHTS,48.0,2010-03-18 10:22:00,5.45,14258.0,United Kingdom
499921,21495,SKULLS WRAP,25.0,2010-03-03 12:21:00,0.42,14911.0,EIRE
492153,22116,METAL SIGN HIS DINNER IS SERVED,2.0,2009-12-15 14:30:00,2.95,17797.0,United Kingdom
514015,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2.0,2010-06-30 10:23:00,9.95,13752.0,United Kingdom
503985,21204,DAISIES  HONEYCOMB GARLAND ,12.0,2010-04-09 10:08:00,1.65,12468.0,Germany
519881,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,24.0,2010-08-22 11:28:00,0.85,16275.0,United Kingdom
497215,22111,SCOTTIE DOG HOT WATER BOTTLE,3.0,2010-02-07 14:11:00,4.95,13648.0,United Kingdom
490711,79160,HEART SHAPE WIRELESS DOORBELL,8.0,2009-12-07 15:26:00,2.1,17841.0,United Kingdom
511992,84033,FLAG OF ST GEORGE ,10.0,2010-06-11 15:20:00,1.65,17738.0,United Kingdom
507052,47566,PARTY BUNTING,5.0,2010-05-06 09:16:00,4.65,16844.0,United Kingdom
501157,21731,RED TOADSTOOL LED NIGHT LIGHT,4.0,2010-03-14 16:18:00,1.65,16686.0,United Kingdom
512607,85174,S/4 CACTI CANDLES,16.0,2010-06-17 09:48:00,4.25,16134.0,United Kingdom
520059,21931,JUMBO STORAGE BAG SUKI,1.0,2010-08-23 15:44:00,1.95,15003.0,United Kingdom
518232,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,12.0,2010-08-05 15:46:00,2.55,18226.0,United Kingdom
490312,47013C,WINE BOTTLE DRESSING DARK BLUE,5.0,2009-12-04 15:16:00,0.29,17961.0,United Kingdom
507420,22477,WATERING CAN GARDEN MARKER,10.0,2010-05-09 15:06:00,1.25,12748.0,United Kingdom
508994,21107,CREAM SLICE FLANNEL PINK SPOT ,6.0,2010-05-19 12:40:00,2.95,17490.0,United Kingdom
503572,22528,GARDENERS KNEELING PAD,12.0,2010-04-01 15:46:00,1.25,14441.0,United Kingdom
496516,21535,RETRO SPOT SMALL MILK JUG,5.0,2010-02-02 11:58:00,2.55,14680.0,United Kingdom
494871,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,12.0,2010-01-19 12:17:00,2.1,17706.0,United Kingdom
501907,84459B,YELLOW METAL CHICKEN HEART ,4.0,2010-03-21 16:13:00,1.49,13451.0,United Kingdom
516922,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,9.0,2010-07-25 11:46:00,0.85,15727.0,United Kingdom
505209,85130A,BEADED PEARL HEART WHITE LARGE,1.0,2010-04-20 17:25:00,1.65,14081.0,United Kingdom
514359,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2.0,2010-07-01 17:30:00,2.95,16907.0,United Kingdom
517882,22561,WOODEN SCHOOL COLOURING SET,1.0,2010-08-02 17:06:00,1.65,14469.0,United Kingdom
514872,15036,ASSORTED COLOURS SILK FAN,12.0,2010-07-07 10:25:00,0.75,16186.0,United Kingdom
508097,21725,SWEETIES  STICKERS,12.0,2010-05-13 09:33:00,0.85,12683.0,France
505982,22189,CREAM HEART CARD HOLDER,6.0,2010-04-27 09:32:00,2.3,18102.0,United Kingdom
516434,85169A,IVORY LOVE BIRD CANDLE,1.0,2010-07-20 12:04:00,1.25,18096.0,United Kingdom
502768,21383,PACK OF 12 STICKY BUNNIES,2.0,2010-03-26 14:16:00,0.65,14994.0,United Kingdom
507376,21056,DOCTOR'S BAG SOFT TOY,1.0,2010-05-09 11:29:00,8.95,13979.0,United Kingdom
491622,21542,WOODLAND WATER TRANSFER TATTOOS ,1.0,2009-12-11 14:20:00,0.85,13415.0,United Kingdom
496427,21299,EDWARDIAN TOILET ROLL UNIT ,1.0,2010-02-01 12:13:00,12.75,17841.0,United Kingdom
505516,21777,RECIPE BOX WITH METAL HEART,2.0,2010-04-22 15:31:00,7.95,15768.0,United Kingdom
500015,84375,SET OF 20 KIDS COOKIE CUTTERS,3.0,2010-03-04 10:31:00,1.95,17861.0,United Kingdom
509145,22616,PACK OF 12 LONDON TISSUES ,1.0,2010-05-20 12:50:00,0.29,17346.0,United Kingdom
500175,17084R,ASSORTED INCENSE PACK,1440.0,2010-03-05 10:20:00,0.16,14156.0,EIRE
510072,48173C,DOOR MAT BLACK FLOCK ,2.0,2010-05-27 11:17:00,7.49,16392.0,United Kingdom
507028,22470,HEART OF WICKER LARGE,8.0,2010-05-05 14:51:00,2.95,15704.0,United Kingdom
498911,21223,SET/4 BADGES WOODLAND ANIMAL,10.0,2010-02-23 15:27:00,1.25,16702.0,United Kingdom
C517067,84987,SET OF 36 TEATIME PAPER DOILIES,-24.0,2010-07-26 13:42:00,1.45,16555.0,United Kingdom
489913,22179,SET 10 LIGHTS NIGHT OWL,6.0,2009-12-03 10:28:00,6.75,13931.0,United Kingdom
519121,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,6.0,2010-08-13 12:05:00,2.1,14550.0,United Kingdom
500568,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96.0,2010-03-08 15:50:00,2.55,13831.0,United Kingdom
490564,POST,POSTAGE,7.0,2009-12-07 10:42:00,18.0,12471.0,Germany
503157,22514,CHILDS GARDEN SPADE BLUE,2.0,2010-03-30 12:40:00,2.1,15719.0,United Kingdom
513625,21926,RED/CREAM STRIPE CUSHION COVER ,2.0,2010-06-27 13:09:00,1.25,14505.0,United Kingdom
490709,20758,ABSTRACT CIRCLES POCKET BOOK,1.0,2009-12-07 15:15:00,0.85,17884.0,United Kingdom
508972,22197,SMALL POPCORN HOLDER,15.0,2010-05-19 11:39:00,0.85,15727.0,United Kingdom
514972,22300,COFFEE MUG DOG + BALL DESIGN,6.0,2010-07-07 12:34:00,2.55,16873.0,United Kingdom
510018,22070,SMALL RED RETROSPOT MUG IN BOX ,6.0,2010-05-26 15:24:00,3.75,16986.0,United Kingdom
489522,21869,POTTING SHED COFFEE MUG,1.0,2009-12-01 11:45:00,1.25,15998.0,United Kingdom
501619,21429,RED GINGHAM ROSE JEWELLERY BOX,8.0,2010-03-18 11:28:00,1.65,14299.0,United Kingdom
503611,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,4.0,2010-04-06 10:43:00,9.95,18173.0,United Kingdom
505742,21523,DOOR MAT FANCY FONT HOME SWEET HOME,2.0,2010-04-25 16:02:00,7.49,18065.0,United Kingdom
510682,21452,TOADSTOOL MONEY BOX,6.0,2010-06-03 09:29:00,2.95,13131.0,United Kingdom
509029,37370,RETRO COFFEE MUGS ASSORTED,72.0,2010-05-19 15:24:00,1.06,14031.0,United Kingdom
494808,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2010-01-18 16:09:00,3.25,17231.0,United Kingdom
498717,48189,DOOR MAT FRIENDSHIP ,1.0,2010-02-22 13:38:00,7.49,17259.0,United Kingdom
494666,21124,SET/10 BLUE SPOTTY PARTY CANDLES,3.0,2010-01-17 14:53:00,1.25,13869.0,United Kingdom
498704,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,1.0,2010-02-22 12:44:00,1.25,17841.0,United Kingdom
501650,21077,SET/20 WOODLAND PAPER NAPKINS ,2.0,2010-03-18 12:44:00,0.85,15858.0,United Kingdom
509984,84596J,MIXED NUTS LIGHT GREEN BOWL,8.0,2010-05-26 14:38:00,1.25,16458.0,United Kingdom
496644,21458,2 PICTURE BOOK EGGS EASTER BUNNY,1.0,2010-02-03 11:58:00,1.25,15003.0,United Kingdom
490473,21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,1.0,2009-12-06 12:31:00,5.95,15860.0,United Kingdom
501308,22360,GLASS JAR ENGLISH CONFECTIONERY,4.0,2010-03-16 08:23:00,2.95,15227.0,United Kingdom
490340,22111,SCOTTIE DOG HOT WATER BOTTLE,4.0,2009-12-04 15:40:00,4.95,13174.0,United Kingdom
513876,22348,TEA BAG PLATE RED SPOTTY ,12.0,2010-06-29 11:55:00,0.85,12471.0,Germany
514661,21071,VINTAGE BILLBOARD DRINK ME MUG,6.0,2010-07-05 12:50:00,1.25,14701.0,United Kingdom
504692,21527,RETRO SPOT TRADITIONAL TEAPOT ,2.0,2010-04-15 16:35:00,7.95,13015.0,United Kingdom
514387,22302,COFFEE MUG PEARS  DESIGN,6.0,2010-07-02 11:44:00,2.55,12633.0,Germany
502920,22544,MINI JIGSAW SPACEBOY,6.0,2010-03-29 13:55:00,0.42,18041.0,United Kingdom
518230,82581,TOILET METAL SIGN,8.0,2010-08-05 15:14:00,0.55,14395.0,United Kingdom
513602,84801A,PINK HYDRANGEA ART FLOWER,12.0,2010-06-27 11:29:00,2.1,14058.0,United Kingdom
492536,21482,MUSHROOM BLUE HOT WATER BOTTLE,6.0,2009-12-17 13:14:00,2.95,16701.0,United Kingdom
495183,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12.0,2010-01-21 13:48:00,1.25,15296.0,United Kingdom
509860,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16.0,2010-05-26 10:01:00,0.65,15323.0,United Kingdom
518314,85091,CANDY SPOT BREAD BASKETS,24.0,2010-08-06 12:13:00,0.85,13920.0,United Kingdom
499866,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6.0,2010-03-02 17:13:00,2.95,17576.0,United Kingdom
489579,21412,VINTAGE GOLD TINSEL REEL,2.0,2009-12-01 13:41:00,2.1,16887.0,United Kingdom
493812,84247G,"DECOUPAGE,GREETING CARD,",12.0,2010-01-07 11:52:00,0.42,13081.0,United Kingdom
519947,16169P,WRAP GREEN RUSSIAN FOLKART ,25.0,2010-08-23 10:41:00,0.19,14156.0,EIRE
520041,21497,FANCY FONTS BIRTHDAY WRAP,25.0,2010-08-23 14:12:00,0.42,13081.0,United Kingdom
513338,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12.0,2010-06-24 09:58:00,1.25,13093.0,United Kingdom
509030,21931,JUMBO STORAGE BAG SUKI,2.0,2010-05-19 15:47:00,1.95,13764.0,United Kingdom
515006,22424,ENAMEL BREAD BIN CREAM,3.0,2010-07-07 15:52:00,12.75,13093.0,United Kingdom
507641,37508,NEW ENGLAND CERAMIC CAKE SERVER,1.0,2010-05-10 15:08:00,2.55,14588.0,United Kingdom
518613,22716,CARD CIRCUS PARADE,12.0,2010-08-10 12:37:00,0.42,16713.0,United Kingdom
491092,82600,NO SINGING METAL SIGN,2.0,2009-12-09 13:44:00,2.1,13680.0,United Kingdom
493969,21879,HEARTS GIFT TAPE,4.0,2010-01-08 17:09:00,0.65,14031.0,United Kingdom
518275,82484,WOOD BLACK BOARD ANT WHITE FINISH,3.0,2010-08-06 09:52:00,6.45,14209.0,United Kingdom
499918,21868,POTTING SHED TEA MUG,6.0,2010-03-03 12:16:00,1.25,13097.0,United Kingdom
512797,20972,PINK CREAM FELT CRAFT TRINKET BOX ,24.0,2010-06-18 10:29:00,1.25,14895.0,United Kingdom
495365,21407,BROWN CHECK CAT DOORSTOP ,1.0,2010-01-24 12:15:00,4.25,14701.0,United Kingdom
501438,22382,LUNCH BAG SPACEBOY DESIGN ,10.0,2010-03-16 13:23:00,1.65,12701.0,Germany
490293,21193,WHITE HONEYCOMB PAPER FAN ,2.0,2009-12-04 13:31:00,2.1,16699.0,United Kingdom
519252,21336,GOLD WASHBAG,1.0,2010-08-15 15:26:00,2.95,17841.0,United Kingdom
490017,84340,LARGE FIBRE OPTIC CHRISTMAS TREE,2.0,2009-12-03 12:31:00,2.55,14159.0,United Kingdom
509153,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2010-05-20 13:15:00,2.55,14828.0,United Kingdom
502870,22583,PACK OF 6 HANDBAG GIFT BOXES,6.0,2010-03-28 16:17:00,2.55,13373.0,United Kingdom
514872,20724,RED SPOTTY CHARLOTTE BAG,10.0,2010-07-07 10:25:00,0.85,16186.0,United Kingdom
505228,21077,SET/20 WOODLAND PAPER NAPKINS ,96.0,2010-04-21 10:34:00,0.64,16256.0,United Kingdom
516928,22070,SMALL RED RETROSPOT MUG IN BOX ,36.0,2010-07-25 12:44:00,3.39,15431.0,United Kingdom
510962,21474,SWEETHEART CREAM STEEL FOLDIN BENCH,2.0,2010-06-04 11:02:00,19.95,15547.0,United Kingdom
517871,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1.0,2010-08-02 15:25:00,0.85,16814.0,United Kingdom
497284,21411,GINGHAM HEART  DOORSTOP RED,4.0,2010-02-08 14:00:00,4.25,17514.0,United Kingdom
491396,21125,SET 6 FOOTBALL CELEBRATION CANDLES,4.0,2009-12-10 16:35:00,1.25,17610.0,United Kingdom
502534,21908,CHOCOLATE THIS WAY METAL SIGN,6.0,2010-03-25 11:32:00,2.1,15547.0,United Kingdom
508593,22567,20 DOLLY PEGS RETROSPOT,12.0,2010-05-17 12:06:00,1.25,13488.0,United Kingdom
503071,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12.0,2010-03-30 10:55:00,0.95,14469.0,United Kingdom
491180,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,2.0,2009-12-10 12:03:00,3.75,15719.0,United Kingdom
501930,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,96.0,2010-03-22 11:21:00,0.64,14016.0,EIRE
492367,21544,SKULLS  WATER TRANSFER TATTOOS ,12.0,2009-12-16 14:00:00,0.85,13178.0,United Kingdom
510180,20677,PINK SPOTTY BOWL,8.0,2010-05-27 15:28:00,1.25,17238.0,United Kingdom
517549,22511,DOORSTOP RUSSIAN DOLL RETROSPOT,1.0,2010-07-29 17:30:00,3.75,16782.0,United Kingdom
489437,10002,INFLATABLE POLITICAL GLOBE ,12.0,2009-12-01 09:08:00,0.85,15362.0,United Kingdom
494479,22203,MILK PAN RED RETROSPOT,2.0,2010-01-14 15:47:00,3.75,17032.0,United Kingdom
504904,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1.0,2010-04-18 15:53:00,3.75,18069.0,United Kingdom
499687,20971,PINK BLUE FELT CRAFT TRINKET BOX,12.0,2010-03-02 10:16:00,1.25,13468.0,United Kingdom
491678,21429,RED GINGHAM ROSE JEWELLERY BOX,8.0,2009-12-13 12:11:00,1.65,16830.0,United Kingdom
490090,37450,CERAMIC CAKE BOWL + HANGING CAKES,1.0,2009-12-03 15:53:00,2.95,15581.0,United Kingdom
496057,21181,PLEASE ONE PERSON  METAL SIGN,6.0,2010-01-28 15:04:00,2.1,16137.0,United Kingdom
496459,21192,WHITE BELL HONEYCOMB PAPER ,2.0,2010-02-01 14:30:00,1.65,17361.0,United Kingdom
511056,22284,HEN HOUSE DECORATION,3.0,2010-06-06 12:17:00,1.65,16444.0,United Kingdom
518509,84901,BLACK FACE LAMB WITH PANTS,1.0,2010-08-09 14:39:00,3.75,14498.0,United Kingdom
507367,22386,JUMBO BAG PINK WITH WHITE SPOTS,10.0,2010-05-07 16:46:00,1.95,16632.0,United Kingdom
512457,20914,SET/5 RED SPOTTY LID GLASS BOWLS,64.0,2010-06-16 09:47:00,2.55,14045.0,United Kingdom
507920,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12.0,2010-05-12 09:39:00,1.25,13740.0,United Kingdom
501146,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2010-03-14 13:08:00,3.75,13634.0,United Kingdom
515437,22384,LUNCH BAG PINK RETROSPOT,3.0,2010-07-12 14:52:00,1.65,17068.0,United Kingdom
519708,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12.0,2010-08-19 14:49:00,1.25,12870.0,United Kingdom
512045,79190A,RETRO PLASTIC 70'S TRAY,15.0,2010-06-11 17:06:00,0.42,15856.0,United Kingdom
513021,22637,PIGGY BANK RETROSPOT ,4.0,2010-06-21 12:05:00,2.55,16815.0,United Kingdom
505209,21621,VINTAGE UNION JACK BUNTING,3.0,2010-04-20 17:25:00,8.5,14081.0,United Kingdom
508183,82597,BOMBS AWAY METAL SIGN,12.0,2010-05-13 12:44:00,2.1,17838.0,United Kingdom
508491,22518,CHILDS GARDEN BRUSH BLUE,1.0,2010-05-16 13:22:00,2.1,16686.0,United Kingdom
508504,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",1.0,2010-05-16 16:05:00,1.65,13451.0,United Kingdom
503963,21467,CHERRY CROCHET FOOD COVER,1.0,2010-04-08 17:00:00,3.75,16365.0,United Kingdom
501186,47566B,TEA TIME PARTY BUNTING,3.0,2010-03-15 12:07:00,4.65,14527.0,United Kingdom
512126,22718,CARD CAT AND TREE ,12.0,2010-06-13 16:10:00,0.42,16558.0,United Kingdom
504882,84913A,SOFT PINK ROSE TOWEL ,3.0,2010-04-18 13:12:00,4.65,14395.0,United Kingdom
502080,79323W,WHITE CHERRY LIGHTS,7.0,2010-03-22 15:47:00,6.75,14530.0,United Kingdom
515012,20766,GARDEN PATH SKETCHBOOK,2.0,2010-07-07 16:14:00,3.75,15581.0,United Kingdom
507157,21777,RECIPE BOX WITH METAL HEART,2.0,2010-05-06 13:44:00,7.95,16814.0,United Kingdom
497926,22256,FELT FARM ANIMAL CHICKEN,12.0,2010-02-15 08:41:00,1.25,12426.0,Germany
515761,21925,UNION STRIPE CUSHION COVER ,2.0,2010-07-14 13:42:00,1.25,17377.0,United Kingdom
519203,84596E,SMALL LICORICE DES PINK BOWL,8.0,2010-08-15 10:41:00,1.25,15898.0,United Kingdom
497382,37503,TEA TIME CAKE STAND IN GIFT BOX,2.0,2010-02-09 11:50:00,10.75,14680.0,United Kingdom
512386,21086,SET/6 RED SPOTTY PAPER CUPS,24.0,2010-06-15 12:14:00,0.65,12472.0,Germany
514369,22378,WALL TIDY RETROSPOT ,5.0,2010-07-02 08:26:00,2.1,12477.0,Germany
512046,21754,HOME BUILDING BLOCK WORD,2.0,2010-06-11 17:18:00,5.95,17091.0,United Kingdom
505170,84968B,S/16 VINTAGE IVORY CUTLERY,4.0,2010-04-20 12:49:00,12.75,12647.0,Germany
511483,84510A,SET OF 4 ENGLISH ROSE COASTERS,4.0,2010-06-08 14:05:00,1.25,15768.0,United Kingdom
503179,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,6.0,2010-03-30 14:05:00,2.95,15122.0,United Kingdom
509871,21390,FILIGRIS HEART WITH BUTTERFLY,48.0,2010-05-26 11:03:00,1.25,14025.0,United Kingdom
510136,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1.0,2010-05-27 12:17:00,2.95,15878.0,United Kingdom
497202,82582,AREA PATROLLED METAL SIGN,2.0,2010-02-07 11:38:00,2.1,15059.0,United Kingdom
500721,85187,S/12 MINI RABBIT EASTER,2.0,2010-03-09 15:22:00,1.65,17059.0,United Kingdom
517124,47591D,PINK FAIRY CAKE CHILD'S APRON,8.0,2010-07-27 09:38:00,1.95,12801.0,Sweden
519890,21349,IVY HEART WREATH,2.0,2010-08-22 12:45:00,6.75,15443.0,United Kingdom
515763,21770,OPEN CLOSED METAL SIGN,3.0,2010-07-14 13:55:00,4.95,14606.0,United Kingdom
498718,85199L,LARGE HANGING IVORY & RED WOOD BIRD,24.0,2010-02-22 13:40:00,0.65,17675.0,United Kingdom
514319,20718,RED SPOTTY SHOPPER BAG,10.0,2010-07-01 13:46:00,1.25,12576.0,Poland
506308,47591D,PINK FAIRY CAKE CHILD'S APRON,8.0,2010-04-29 10:54:00,1.95,14911.0,EIRE
501836,22505,MEMO BOARD COTTAGE DESIGN,8.0,2010-03-19 17:03:00,4.95,15808.0,United Kingdom
507149,22374,AIRLINE BAG VINTAGE JET SET RED,4.0,2010-05-06 13:12:00,6.35,13102.0,United Kingdom
